Iteration,fy_speed_1,fy_dir_x,fy_dir_y,drop_time,clock_value,Obscured_Duration
Iteration,120.0,-0.9949258920227907,0.0,1.5,4.0,2.7549999999999635
Iteration,120.01,-0.9949258920227907,0.0,1.5,4.0,2.7499999999999636
Iteration,120.0,-0.9849258920227907,0.0,1.5,4.0,2.7549999999999635
Iteration,120.0,-0.9949258920227907,0.01,1.5,4.0,4.014999999999937
Iteration,120.0,-0.9949258920227907,0.0,1.51,4.0,2.739999999999964
Iteration,120.0,-0.9949258920227907,0.0,1.5,4.01,2.774999999999963
Iteration,119.50000000000028,-0.9949258920227907,1.0,0.1,5.999999999999946,0.0
Iteration,119.51000000000029,-0.9949258920227907,1.0,0.1,5.999999999999946,0.0
Iteration,119.50000000000028,-0.9849258920227907,1.0,0.1,5.999999999999946,0.0
Iteration,119.50000000000028,-0.9949258920227907,0.99,0.1,5.999999999999946,0.0
Iteration,119.50000000000028,-0.9949258920227907,1.0,0.11,5.999999999999946,0.0
Iteration,119.50000000000028,-0.9949258920227907,1.0,0.1,6.009999999999946,0.0
Iteration,119.83999468059393,-0.9949258920227907,0.32001063881232145,1.05198510566275,4.6400212776246255,0.0
Iteration,119.84999468059394,-0.9949258920227907,0.32001063881232145,1.05198510566275,4.6400212776246255,0.0
Iteration,119.83999468059393,-0.9849258920227907,0.32001063881232145,1.05198510566275,4.6400212776246255,0.0
Iteration,119.83999468059393,-0.9949258920227907,0.33001063881232146,1.05198510566275,4.6400212776246255,0.0
Iteration,119.83999468059393,-0.9949258920227907,0.32001063881232145,1.06198510566275,4.6400212776246255,0.0
Iteration,119.83999468059393,-0.9949258920227907,0.32001063881232145,1.05198510566275,4.650021277624625,0.0
Iteration,119.95280479139139,-0.9949258920227907,0.09439041721728457,1.3678534158958016,4.188780834434564,0.0
Iteration,119.96280479139139,-0.9949258920227907,0.09439041721728457,1.3678534158958016,4.188780834434564,0.0
Iteration,119.95280479139139,-0.9849258920227907,0.09439041721728457,1.3678534158958016,4.188780834434564,0.0
Iteration,119.95280479139139,-0.9949258920227907,0.10439041721728456,1.3678534158958016,4.188780834434564,0.0
Iteration,119.95280479139139,-0.9949258920227907,0.09439041721728457,1.3778534158958016,4.188780834434564,0.0
Iteration,119.95280479139139,-0.9949258920227907,0.09439041721728457,1.3678534158958016,4.198780834434563,0.0
Iteration,119.98908323511525,-0.9949258920227907,0.02183352976953283,1.469433058322654,4.0436670595390645,2.629999999999966
Iteration,119.99908323511525,-0.9949258920227907,0.02183352976953283,1.469433058322654,4.0436670595390645,2.629999999999966
Iteration,119.98908323511525,-0.9849258920227907,0.02183352976953283,1.469433058322654,4.0436670595390645,2.589999999999967
Iteration,119.98908323511525,-0.9949258920227907,0.03183352976953283,1.469433058322654,4.0436670595390645,0.0
Iteration,119.98908323511525,-0.9949258920227907,0.02183352976953283,1.479433058322654,4.0436670595390645,2.6249999999999662
Iteration,119.98908323511525,-0.9949258920227907,0.02183352976953283,1.469433058322654,4.053667059539064,2.599999999999967
Iteration,119.99432707921221,-0.9949258920227907,0.011345841575591802,1.4841158217941715,4.022691683151183,4.089999999999935
Iteration,120.00432707921222,-0.9949258920227907,0.011345841575591802,1.4841158217941715,4.022691683151183,4.089999999999935
Iteration,119.99432707921221,-0.9849258920227907,0.011345841575591802,1.4841158217941715,4.022691683151183,4.089999999999935
Iteration,119.99432707921221,-0.9949258920227907,0.0213458415755918,1.4841158217941715,4.022691683151183,2.7599999999999634
Iteration,119.99432707921221,-0.9949258920227907,0.011345841575591802,1.4941158217941715,4.022691683151183,4.084999999999935
Iteration,119.99432707921221,-0.9949258920227907,0.011345841575591802,1.4841158217941715,4.0326916831511825,4.084999999999935
Iteration,119.99717368316858,-0.9949258920227907,0.005652633662825422,1.4920863128720445,4.011305267325651,3.579999999999946
Iteration,120.00717368316859,-0.9949258920227907,0.005652633662825422,1.4920863128720445,4.011305267325651,3.579999999999946
Iteration,119.99717368316858,-0.9849258920227907,0.005652633662825422,1.4920863128720445,4.011305267325651,3.584999999999946
Iteration,119.99717368316858,-0.9949258920227907,0.015652633662825422,1.4920863128720445,4.011305267325651,3.714999999999943
Iteration,119.99717368316858,-0.9949258920227907,0.005652633662825422,1.5020863128720445,4.011305267325651,3.564999999999946
Iteration,119.99717368316858,-0.9949258920227907,0.005652633662825422,1.4920863128720445,4.02130526732565,3.614999999999945
Iteration,119.99635258060414,-0.9948963428457122,0.006831217003556359,1.4896995873200214,4.014796521822976,3.7399999999999425
Iteration,120.00635258060414,-0.9948963428457122,0.006831217003556359,1.4896995873200214,4.014796521822976,3.7399999999999425
Iteration,119.99635258060414,-0.9848963428457121,0.006831217003556359,1.4896995873200214,4.014796521822976,3.7499999999999423
Iteration,119.99635258060414,-0.9948963428457122,0.01683121700355636,1.4896995873200214,4.014796521822976,3.529999999999947
Iteration,119.99635258060414,-0.9948963428457122,0.006831217003556359,1.4996995873200214,4.014796521822976,3.724999999999943
Iteration,119.99635258060414,-0.9948963428457122,0.006831217003556359,1.4896995873200214,4.024796521822976,3.7749999999999417
Iteration,119.99633628907614,-0.994867741309856,0.006573045376260599,1.489607966388458,4.014968628672832,3.709999999999943
Iteration,120.00633628907615,-0.994867741309856,0.006573045376260599,1.489607966388458,4.014968628672832,3.7049999999999432
Iteration,119.99633628907614,-0.984867741309856,0.006573045376260599,1.489607966388458,4.014968628672832,3.714999999999943
Iteration,119.99633628907614,-0.994867741309856,0.0165730453762606,1.489607966388458,4.014968628672832,3.564999999999946
Iteration,119.99633628907614,-0.994867741309856,0.006573045376260599,1.499607966388458,4.014968628672832,3.6899999999999435
Iteration,119.99633628907614,-0.994867741309856,0.006573045376260599,1.489607966388458,4.0249686286728314,3.7449999999999424
Iteration,119.99635209468316,-0.9948954897589757,0.0068235166201889375,1.4896968545786087,4.01480165518615,3.7399999999999425
Iteration,120.00635209468317,-0.9948954897589757,0.0068235166201889375,1.4896968545786087,4.01480165518615,3.7349999999999426
Iteration,119.99635209468316,-0.9848954897589757,0.0068235166201889375,1.4896968545786087,4.01480165518615,3.7449999999999424
Iteration,119.99635209468316,-0.9948954897589757,0.01682351662018894,1.4896968545786087,4.01480165518615,3.529999999999947
Iteration,119.99635209468316,-0.9948954897589757,0.0068235166201889375,1.4996968545786087,4.01480165518615,3.719999999999943
Iteration,119.99635209468316,-0.9948954897589757,0.0068235166201889375,1.4896968545786087,4.02480165518615,3.7749999999999417
Iteration,119.99635247831553,-0.9948961632670246,0.006829596037387847,1.4896990120653664,4.01479760241957,3.7399999999999425
Iteration,120.00635247831553,-0.9948961632670246,0.006829596037387847,1.4896990120653664,4.01479760241957,3.7399999999999425
Iteration,119.99635247831553,-0.9848961632670246,0.006829596037387847,1.4896990120653664,4.01479760241957,3.7499999999999423
Iteration,119.99635247831553,-0.9948961632670246,0.016829596037387845,1.4896990120653664,4.01479760241957,3.529999999999947
Iteration,119.99635247831553,-0.9948961632670246,0.006829596037387847,1.4996990120653664,4.01479760241957,3.719999999999943
Iteration,119.99635247831553,-0.9948961632670246,0.006829596037387847,1.4896990120653664,4.02479760241957,3.7749999999999417
Iteration,119.99635255908034,-0.994896305058353,0.0068308759161393034,1.4896994662736183,4.014796749204589,3.7399999999999425
Iteration,120.00635255908034,-0.994896305058353,0.0068308759161393034,1.4896994662736183,4.014796749204589,3.7399999999999425
Iteration,119.99635255908034,-0.984896305058353,0.0068308759161393034,1.4896994662736183,4.014796749204589,3.7499999999999423
Iteration,119.99635255908034,-0.994896305058353,0.016830875916139305,1.4896994662736183,4.014796749204589,3.529999999999947
Iteration,119.99635255908034,-0.994896305058353,0.0068308759161393034,1.4996994662736183,4.014796749204589,3.724999999999943
Iteration,119.99635255908034,-0.994896305058353,0.0068308759161393034,1.4896994662736183,4.024796749204588,3.7749999999999417
Iteration,119.99635257606184,-0.9948963348712064,0.006831145021718133,1.489699561774832,4.014796569808758,3.7399999999999425
Iteration,120.00635257606184,-0.9948963348712064,0.006831145021718133,1.489699561774832,4.014796569808758,3.7399999999999425
Iteration,119.99635257606184,-0.9848963348712064,0.006831145021718133,1.489699561774832,4.014796569808758,3.7499999999999423
Iteration,119.99635257606184,-0.9948963348712064,0.016831145021718133,1.489699561774832,4.014796569808758,3.529999999999947
Iteration,119.99635257606184,-0.9948963348712064,0.006831145021718133,1.499699561774832,4.014796569808758,3.724999999999943
Iteration,119.99635257606184,-0.9948963348712064,0.006831145021718133,1.489699561774832,4.024796569808758,3.7749999999999417
Iteration,119.99635257964555,-0.9948963411628017,0.006831201812773073,1.4896995819290584,4.01479653194972,3.7399999999999425
Iteration,120.00635257964555,-0.9948963411628017,0.006831201812773073,1.4896995819290584,4.01479653194972,3.7399999999999425
Iteration,119.99635257964555,-0.9848963411628017,0.006831201812773073,1.4896995819290584,4.01479653194972,3.7499999999999423
Iteration,119.99635257964555,-0.9948963411628017,0.016831201812773075,1.4896995819290584,4.01479653194972,3.529999999999947
Iteration,119.99635257964555,-0.9948963411628017,0.006831201812773073,1.4996995819290584,4.01479653194972,3.724999999999943
Iteration,119.99635257964555,-0.9948963411628017,0.006831201812773073,1.4896995819290584,4.02479653194972,3.7749999999999417
Iteration,119.99635258040185,-0.9948963424905569,0.006831213797749136,1.4896995861823323,4.014796523960087,3.7399999999999425
Iteration,120.00635258040185,-0.9948963424905569,0.006831213797749136,1.4896995861823323,4.014796523960087,3.7399999999999425
Iteration,119.99635258040185,-0.9848963424905569,0.006831213797749136,1.4896995861823323,4.014796523960087,3.7499999999999423
Iteration,119.99635258040185,-0.9948963424905569,0.016831213797749135,1.4896995861823323,4.014796523960087,3.529999999999947
Iteration,119.99635258040185,-0.9948963424905569,0.006831213797749136,1.4996995861823323,4.014796523960087,3.724999999999943
Iteration,119.99635258040185,-0.9948963424905569,0.006831213797749136,1.4896995861823323,4.024796523960087,3.7749999999999417
Iteration,119.99635258056145,-0.9948963427707614,0.006831216327014552,1.4896995870799277,4.0147965222739845,3.7399999999999425
Iteration,120.00635258056145,-0.9948963427707614,0.006831216327014552,1.4896995870799277,4.0147965222739845,3.7399999999999425
Iteration,119.99635258056145,-0.9848963427707614,0.006831216327014552,1.4896995870799277,4.0147965222739845,3.7499999999999423
Iteration,119.99635258056145,-0.9948963427707614,0.01683121632701455,1.4896995870799277,4.0147965222739845,3.529999999999947
Iteration,119.99635258056145,-0.9948963427707614,0.006831216327014552,1.4996995870799277,4.0147965222739845,3.724999999999943
Iteration,119.99635258056145,-0.9948963427707614,0.006831216327014552,1.4896995870799277,4.024796522273984,3.7749999999999417
Iteration,119.99635258059513,-0.9948963428298948,0.006831216860781453,1.4896995872693528,4.014796521918155,3.7399999999999425
Iteration,120.00635258059513,-0.9948963428298948,0.006831216860781453,1.4896995872693528,4.014796521918155,3.7399999999999425
Iteration,119.99635258059513,-0.9848963428298948,0.006831216860781453,1.4896995872693528,4.014796521918155,3.7499999999999423
Iteration,119.99635258059513,-0.9948963428298948,0.016831216860781453,1.4896995872693528,4.014796521918155,3.529999999999947
Iteration,119.99635258059513,-0.9948963428298948,0.006831216860781453,1.4996995872693528,4.014796521918155,3.724999999999943
Iteration,119.99635258059513,-0.9948963428298948,0.006831216860781453,1.4896995872693528,4.024796521918155,3.7749999999999417
Iteration,119.99635258060223,-0.9948963428423742,0.006831216973425664,1.4896995873093284,4.014796521843063,3.7399999999999425
Iteration,120.00635258060224,-0.9948963428423742,0.006831216973425664,1.4896995873093284,4.014796521843063,3.7399999999999425
Iteration,119.99635258060223,-0.9848963428423742,0.006831216973425664,1.4896995873093284,4.014796521843063,3.7499999999999423
Iteration,119.99635258060223,-0.9948963428423742,0.016831216973425663,1.4896995873093284,4.014796521843063,3.529999999999947
Iteration,119.99635258060223,-0.9948963428423742,0.006831216973425664,1.4996995873093284,4.014796521843063,3.724999999999943
Iteration,119.99635258060223,-0.9948963428423742,0.006831216973425664,1.4896995873093284,4.024796521843062,3.7749999999999417
Iteration,119.99635258060374,-0.9948963428450077,0.006831216997197689,1.4896995873177648,4.014796521827216,3.7399999999999425
Iteration,120.00635258060375,-0.9948963428450077,0.006831216997197689,1.4896995873177648,4.014796521827216,3.7399999999999425
Iteration,119.99635258060374,-0.9848963428450077,0.006831216997197689,1.4896995873177648,4.014796521827216,3.7499999999999423
Iteration,119.99635258060374,-0.9948963428450077,0.01683121699719769,1.4896995873177648,4.014796521827216,3.529999999999947
Iteration,119.99635258060374,-0.9948963428450077,0.006831216997197689,1.4996995873177648,4.014796521827216,3.724999999999943
Iteration,119.99635258060374,-0.9948963428450077,0.006831216997197689,1.4896995873177648,4.0247965218272155,3.7749999999999417
Iteration,119.99635258060405,-0.9948963428455635,0.006831217002214447,1.489699587319545,4.014796521823871,3.7399999999999425
Iteration,120.00635258060406,-0.9948963428455635,0.006831217002214447,1.489699587319545,4.014796521823871,3.7399999999999425
Iteration,119.99635258060405,-0.9848963428455635,0.006831217002214447,1.489699587319545,4.014796521823871,3.7499999999999423
Iteration,119.99635258060405,-0.9948963428455635,0.016831217002214446,1.489699587319545,4.014796521823871,3.529999999999947
Iteration,119.99635258060405,-0.9948963428455635,0.006831217002214447,1.4996995873195451,4.014796521823871,3.724999999999943
Iteration,119.99635258060405,-0.9948963428455635,0.006831217002214447,1.489699587319545,4.024796521823871,3.7749999999999417
Iteration,119.99635258060412,-0.9948963428456807,0.006831217003273164,1.4896995873199208,4.014796521823166,3.7399999999999425
Iteration,120.00635258060413,-0.9948963428456807,0.006831217003273164,1.4896995873199208,4.014796521823166,3.7399999999999425
Iteration,119.99635258060412,-0.9848963428456807,0.006831217003273164,1.4896995873199208,4.014796521823166,3.7499999999999423
Iteration,119.99635258060412,-0.9948963428456807,0.016831217003273165,1.4896995873199208,4.014796521823166,3.529999999999947
Iteration,119.99635258060412,-0.9948963428456807,0.006831217003273164,1.4996995873199208,4.014796521823166,3.724999999999943
Iteration,119.99635258060412,-0.9948963428456807,0.006831217003273164,1.4896995873199208,4.024796521823165,3.7749999999999417
Iteration,119.99635258060414,-0.9948963428457055,0.006831217003496593,1.48969958732,4.014796521823016,3.7399999999999425
Iteration,120.00635258060414,-0.9948963428457055,0.006831217003496593,1.48969958732,4.014796521823016,3.7399999999999425
Iteration,119.99635258060414,-0.9848963428457055,0.006831217003496593,1.48969958732,4.014796521823016,3.7499999999999423
Iteration,119.99635258060414,-0.9948963428457055,0.016831217003496594,1.48969958732,4.014796521823016,3.529999999999947
Iteration,119.99635258060414,-0.9948963428457055,0.006831217003496593,1.49969958732,4.014796521823016,3.724999999999943
Iteration,119.99635258060414,-0.9948963428457055,0.006831217003496593,1.48969958732,4.024796521823016,3.7749999999999417
Iteration,119.99635258060414,-0.9948963428457107,0.006831217003543745,1.489699587320017,4.014796521822984,3.7399999999999425
Iteration,120.00635258060414,-0.9948963428457107,0.006831217003543745,1.489699587320017,4.014796521822984,3.7399999999999425
Iteration,119.99635258060414,-0.9848963428457107,0.006831217003543745,1.489699587320017,4.014796521822984,3.7499999999999423
Iteration,119.99635258060414,-0.9948963428457107,0.016831217003543744,1.489699587320017,4.014796521822984,3.529999999999947
Iteration,119.99635258060414,-0.9948963428457107,0.006831217003543745,1.499699587320017,4.014796521822984,3.724999999999943
Iteration,119.99635258060414,-0.9948963428457107,0.006831217003543745,1.489699587320017,4.024796521822984,3.7749999999999417
Iteration,119.99635258060414,-0.9948963428457118,0.006831217003553699,1.4896995873200205,4.014796521822978,3.7399999999999425
Iteration,120.00635258060414,-0.9948963428457118,0.006831217003553699,1.4896995873200205,4.014796521822978,3.7399999999999425
Iteration,119.99635258060414,-0.9848963428457118,0.006831217003553699,1.4896995873200205,4.014796521822978,3.7499999999999423
Iteration,119.99635258060414,-0.9948963428457118,0.016831217003553698,1.4896995873200205,4.014796521822978,3.529999999999947
Iteration,119.99635258060414,-0.9948963428457118,0.006831217003553699,1.4996995873200205,4.014796521822978,3.724999999999943
Iteration,119.99635258060414,-0.9948963428457118,0.006831217003553699,1.4896995873200205,4.024796521822978,3.7749999999999417
Iteration,119.99635258060414,-0.9948963428457116,0.006831217003551595,1.4896995873200196,4.01479652182298,3.7399999999999425
Iteration,120.00635258060414,-0.9948963428457116,0.006831217003551595,1.4896995873200196,4.01479652182298,3.7399999999999425
Iteration,119.99635258060414,-0.9848963428457116,0.006831217003551595,1.4896995873200196,4.01479652182298,3.7499999999999423
Iteration,119.99635258060414,-0.9948963428457116,0.016831217003551596,1.4896995873200196,4.01479652182298,3.529999999999947
Iteration,119.99635258060414,-0.9948963428457116,0.006831217003551595,1.4996995873200196,4.01479652182298,3.724999999999943
Iteration,119.99635258060414,-0.9948963428457116,0.006831217003551595,1.4896995873200196,4.02479652182298,3.7749999999999417
Iteration,119.99635258060414,-0.994896342845711,0.006831217003546414,1.4896995873200178,4.014796521822983,3.7399999999999425
Iteration,120.00635258060414,-0.994896342845711,0.006831217003546414,1.4896995873200178,4.014796521822983,3.7399999999999425
Iteration,119.99635258060414,-0.984896342845711,0.006831217003546414,1.4896995873200178,4.014796521822983,3.7499999999999423
Iteration,119.99635258060414,-0.994896342845711,0.016831217003546416,1.4896995873200178,4.014796521822983,3.529999999999947
Iteration,119.99635258060414,-0.994896342845711,0.006831217003546414,1.4996995873200178,4.014796521822983,3.724999999999943
Iteration,119.99635258060414,-0.994896342845711,0.006831217003546414,1.4896995873200178,4.024796521822982,3.7749999999999417
Iteration,119.99635258060414,-0.9948963428457115,0.006831217003550506,1.4896995873200194,4.01479652182298,3.7399999999999425
Iteration,120.00635258060414,-0.9948963428457115,0.006831217003550506,1.4896995873200194,4.01479652182298,3.7399999999999425
Iteration,119.99635258060414,-0.9848963428457115,0.006831217003550506,1.4896995873200194,4.01479652182298,3.7499999999999423
Iteration,119.99635258060414,-0.9948963428457115,0.016831217003550506,1.4896995873200194,4.01479652182298,3.529999999999947
Iteration,119.99635258060414,-0.9948963428457115,0.006831217003550506,1.4996995873200194,4.01479652182298,3.724999999999943
Iteration,119.99635258060414,-0.9948963428457115,0.006831217003550506,1.4896995873200194,4.02479652182298,3.7749999999999417
Iteration,119.99635258060414,-0.9948963428457114,0.006831217003549641,1.489699587320019,4.014796521822981,3.7399999999999425
Iteration,120.00635258060414,-0.9948963428457114,0.006831217003549641,1.489699587320019,4.014796521822981,3.7399999999999425
Iteration,119.99635258060414,-0.9848963428457114,0.006831217003549641,1.489699587320019,4.014796521822981,3.7499999999999423
Iteration,119.99635258060414,-0.9948963428457114,0.016831217003549642,1.489699587320019,4.014796521822981,3.529999999999947
Iteration,119.99635258060414,-0.9948963428457114,0.006831217003549641,1.499699587320019,4.014796521822981,3.724999999999943
