Iteration,fy_speed_1,fy_dir_x,fy_dir_y,drop_time,clock_value,Obscured_Duration
Iteration,120.0,-0.9949258920227907,0.0,1.5,3.6,1.3899999999999924
Iteration,120.01,-0.9949258920227907,0.0,1.5,3.6,1.3849999999999925
Iteration,120.0,-0.9849258920227907,0.0,1.5,3.6,1.3899999999999924
Iteration,120.0,-0.9949258920227907,0.01,1.5,3.6,1.7749999999999841
Iteration,120.0,-0.9949258920227907,0.0,1.51,3.6,1.359999999999993
Iteration,120.0,-0.9949258920227907,0.0,1.5,3.61,1.4349999999999914
Iteration,119.50000000000027,-0.9949258920227907,0.9999999999838138,0.1000000000006902,8.1,0.0
Iteration,119.75538008979737,-0.9949258920227907,0.4892398203976123,0.8150642514325939,5.8015791918248905,0.0
Iteration,119.88295191632228,-0.9949258920227907,0.23409616735177075,1.1722653657023776,4.65343275310002,0.0
Iteration,119.94650215726368,-0.9949258920227907,0.10699568547097263,1.3502060403382876,4.081480584627171,0.0
Iteration,119.97781197411764,-0.9949258920227907,0.04437605176401822,1.4378735275293995,3.7996922329413145,0.0
Iteration,119.99258233313488,-0.9949258920227907,0.014835333730026734,1.4792305327776367,3.666759001786201,2.299999999999973
Iteration,120.00258233313488,-0.9949258920227907,0.014835333730026734,1.4792305327776367,3.666759001786201,2.2949999999999733
Iteration,119.99258233313488,-0.9849258920227907,0.014835333730026734,1.4792305327776367,3.666759001786201,2.2849999999999735
Iteration,119.99258233313488,-0.9949258920227907,0.024835333730026735,1.4792305327776367,3.666759001786201,0.0
Iteration,119.99258233313488,-0.9949258920227907,0.014835333730026734,1.4892305327776367,3.666759001786201,2.2349999999999746
Iteration,119.99258233313488,-0.9949258920227907,0.014835333730026734,1.4792305327776367,3.6767590017862006,2.3899999999999713
Iteration,118.82922168852389,-0.9999999999999579,0.12752921879097304,0.10000000000554055,9.999999999983144,0.0
Iteration,119.44206307051654,-0.9973270340890757,0.06816372745963732,0.8265584835728997,6.663741219177176,0.0
Iteration,119.7467300457314,-0.9959982001316282,0.038650862944429244,1.1877585950689877,5.0051589152583515,0.0
Iteration,119.89562539694964,-0.9953487789114078,0.024227480415522938,1.3642825436307104,4.194584698961297,1.6999999999999857
Iteration,119.95140023814325,-0.9951055116426235,0.018824612807889857,1.4304068055189474,3.890950986963643,3.5449999999999466
Iteration,119.96140023814326,-0.9951055116426235,0.018824612807889857,1.4304068055189474,3.890950986963643,3.5449999999999466
Iteration,119.95140023814325,-0.9851055116426235,0.018824612807889857,1.4304068055189474,3.890950986963643,3.5099999999999474
Iteration,119.95140023814325,-0.9951055116426235,0.02882461280788986,1.4304068055189474,3.890950986963643,0.0
Iteration,119.95140023814325,-0.9951055116426235,0.018824612807889857,1.4404068055189474,3.890950986963643,3.534999999999947
Iteration,119.95140023814325,-0.9951055116426235,0.018824612807889857,1.4304068055189474,3.9009509869636427,3.524999999999947
Iteration,119.19847217481563,-0.9999999999999996,2.42861286636753e-17,1.0660224299471448,3.7683739553766493,2.814999999999962
Iteration,119.60916023327475,-0.9973302789223208,0.010267971220449791,1.2647775554700817,3.8352341583177636,3.85999999999994
Iteration,119.7623316551787,-0.9963345719249243,0.014097543859610557,1.3389058495852517,3.860170535556734,4.094999999999935
Iteration,119.7723316551787,-0.9963345719249243,0.014097543859610557,1.3389058495852517,3.860170535556734,4.094999999999935
Iteration,119.7623316551787,-0.9863345719249242,0.014097543859610557,1.3389058495852517,3.860170535556734,4.104999999999935
Iteration,119.7623316551787,-0.9963345719249243,0.024097543859610555,1.3389058495852517,3.860170535556734,2.679999999999965
Iteration,119.7623316551787,-0.9963345719249243,0.014097543859610557,1.3489058495852517,3.860170535556734,4.0699999999999354
Iteration,119.7623316551787,-0.9963345719249243,0.014097543859610557,1.3389058495852517,3.870170535556734,4.149999999999934
Iteration,119.46645745219996,-0.7803926793227846,0.0,1.6491566672744162,4.19864701389822,2.92499999999996
Iteration,119.65314462392988,-0.9166451162775379,0.008895099893782373,1.453398310857498,3.9850791671494634,4.034999999999936
Iteration,119.71030402302503,-0.9583625377233498,0.011618578749391716,1.3934615197166835,3.919689511968095,4.099999999999935
Iteration,119.7360915181729,-0.9771833759432336,0.012847277771532347,1.3664210025805632,3.890188932143882,4.109999999999935
Iteration,119.74850207967333,-0.9862411447912033,0.013438604873771525,1.353407408239702,3.8759914012046646,4.104999999999935
Iteration,119.75493698761368,-0.9909376211496372,0.013745209491573191,1.346659826226301,3.8686299450311483,4.109999999999935
Iteration,119.76493698761368,-0.9909376211496372,0.013745209491573191,1.346659826226301,3.8686299450311483,4.104999999999935
Iteration,119.75493698761368,-0.9809376211496372,0.013745209491573191,1.346659826226301,3.8686299450311483,4.119999999999934
Iteration,119.75493698761368,-0.9909376211496372,0.02374520949157319,1.346659826226301,3.8686299450311483,2.7199999999999642
Iteration,119.75493698761368,-0.9909376211496372,0.013745209491573191,1.356659826226301,3.8686299450311483,4.084999999999935
Iteration,119.75493698761368,-0.9909376211496372,0.013745209491573191,1.346659826226301,3.878629945031148,4.1599999999999335
Iteration,119.2091560421218,-1.0,8.808578866315031e-14,1.488514556157956,4.345232775668901,0.0
Iteration,119.61696871365274,-0.9932285050258375,0.010270550208511265,1.382519363653403,3.9891106442038264,4.164999999999933
