Iteration,fy_speed_1,fy_dir_x,fy_dir_y,drop_time,clock_value,Obscured_Duration
Iteration,119.7736,-0.99993885,0.01105904,0.9758,3.8205,4.404999999999928
Iteration,119.7836,-0.99993885,0.01105904,0.9758,3.8205,4.404999999999928
Iteration,119.7736,-0.98993885,0.01105904,0.9758,3.8205,4.414999999999928
Iteration,119.7736,-0.99993885,0.02105904,0.9758,3.8205,3.4999999999999476
Iteration,119.7736,-0.99993885,0.01105904,0.9858,3.8205,4.389999999999929
Iteration,119.7736,-0.99993885,0.01105904,0.9758,3.8305,4.419999999999928
Iteration,119.7736,6.114999979478508e-05,0.0,0.1,5.320499999999726,0.0
Iteration,119.7836,6.114999979478508e-05,0.0,0.1,5.320499999999726,0.0
Iteration,119.7736,0.010061149999794785,0.0,0.1,5.320499999999726,0.0
Iteration,119.7736,6.114999979478508e-05,0.01,0.1,5.320499999999726,0.0
Iteration,119.7736,6.114999979478508e-05,0.0,0.11,5.320499999999726,0.0
Iteration,119.7736,6.114999979478508e-05,0.0,0.1,5.330499999999725,0.0
Iteration,119.7736,-0.8709018648811183,0.009632014820090589,0.8627894084328602,4.014055477678327,3.0399999999999574
Iteration,119.7836,-0.8709018648811183,0.009632014820090589,0.8627894084328602,4.014055477678327,3.0449999999999573
Iteration,119.7736,-0.8609018648811183,0.009632014820090589,0.8627894084328602,4.014055477678327,3.0349999999999575
Iteration,119.7736,-0.8709018648811183,0.01963201482009059,0.8627894084328602,4.014055477678327,2.314999999999973
Iteration,119.7736,-0.8709018648811183,0.009632014820090589,0.8727894084328602,4.014055477678327,3.0749999999999567
Iteration,119.7736,-0.8709018648811183,0.009632014820090589,0.8627894084328602,4.024055477678327,2.959999999999959
Iteration,119.7736,-0.9862336388876097,0.010907473522099599,0.963796976107766,3.841057816668586,4.3949999999999285
Iteration,119.7836,-0.9862336388876097,0.010907473522099599,0.963796976107766,3.841057816668586,4.3949999999999285
Iteration,119.7736,-0.9762336388876097,0.010907473522099599,0.963796976107766,3.841057816668586,4.399999999999928
Iteration,119.7736,-0.9862336388876097,0.0209074735220996,0.963796976107766,3.841057816668586,3.3999999999999497
Iteration,119.7736,-0.9862336388876097,0.010907473522099599,0.973796976107766,3.841057816668586,4.409999999999928
Iteration,119.7736,-0.9862336388876097,0.010907473522099599,0.963796976107766,3.8510578166685856,4.359999999999929
Iteration,119.7736,-0.9946075485719117,0.011000080924254701,0.9711308462092793,3.8284969521421326,4.419999999999928
Iteration,119.7836,-0.9946075485719117,0.011000080924254701,0.9711308462092793,3.8284969521421326,4.419999999999928
Iteration,119.7736,-0.9846075485719117,0.011000080924254701,0.9711308462092793,3.8284969521421326,4.419999999999928
Iteration,119.7736,-0.9946075485719117,0.0210000809242547,0.9711308462092793,3.8284969521421326,3.4599999999999485
Iteration,119.7736,-0.9946075485719117,0.011000080924254701,0.9811308462092793,3.8284969521421326,4.419999999999928
Iteration,119.7736,-0.9946075485719117,0.011000080924254701,0.9711308462092793,3.8384969521421324,4.404999999999928
Iteration,119.7736,-0.9870121313109774,0.0,0.9643152370875029,3.8390124383369906,2.9449999999999594
