Iteration,fy_speed_1,fy_dir_x,fy_dir_y,drop_time,clock_value,Obscured_Duration
Evaluation,120,-1,0,1.5,3.6,1.3899999999999924
Evaluation,125.75800908021631,-0.6331304202676724,0.7796910002727695,8.933382337608009,4.513744253250553,0.0
Evaluation,76.9982441072602,-0.08150221606826547,0.3337086111390219,2.2144289052447244,6.543795882193645,0.0
Evaluation,73.94881053189702,0.4439975445336497,0.9385527090157504,0.11152573444701207,9.922894436983055,0.0
Evaluation,113.22370567394017,0.223306320976562,0.007066305219717408,0.4413238906129533,5.295269136558053,0.0
Evaluation,97.99026802006789,-0.9066686735727691,0.9737555188414594,3.5450158383685038,0.997003701874926,0.0
Evaluation,70.0,-1.0,0.13894857110555317,14.9,0.1,0.0
Evaluation,134.53128215315138,-1.0,0.0,0.1,10.0,0.0
Evaluation,99.4551418999138,-1.0,0.22014463178588436,1.5998717855521198,3.9562015252151927,0.0
Evaluation,119.07432026890106,0.78181100265732,0.8253887737924961,13.17575542932209,7.581956815035848,0.0
Evaluation,118.97668704219387,-1.0,0.14796920947707912,6.596862209033547,7.576429672087921,0.0
Evaluation,75.06595754484756,-1.0,0.0,1.9859030168417313,3.258840954956679,2.6249999999999662
Evaluation,118.84656485592149,-1.0,0.0,5.62661327470887,3.22182447428526,0.0
Evaluation,76.16802254096942,-0.8770744938303606,0.0,2.192511530664653,1.4113571469925685,0.0
Evaluation,98.58435114971155,-1.0,0.0,2.0920810035187247,3.4108563380003307,1.079999999999999
Evaluation,91.46426576938336,-0.9378657695331227,0.02843991191492235,3.556934774093388,0.7886580293331942,0.0
Evaluation,97.99261759233679,-0.9981812290036767,0.02434952323046958,2.838677235689584,7.683846206324654,0.0
Evaluation,85.40519874437021,-0.9879264986203531,6.053565072661195e-06,3.0255891400840396,4.507644519388906,0.0
Evaluation,89.58678646843468,-0.9888934809625693,0.03868466158717677,1.386982681407153,3.4536041458259845,1.7999999999999836
Evaluation,90.75298379837925,0.4338128039896314,0.004923546910761924,1.3709601962323772,3.014617025354287,0.0
Evaluation,80.80620692086738,-0.998325173738991,0.37715846412861076,1.355166211292522,3.1072964505951735,0.0
Evaluation,128.4226240929417,-0.9994813087615076,0.005316150264052176,1.391181782448269,3.0078435707055724,0.0
Evaluation,80.30378331864944,-0.9839574855099085,0.06871623348771529,0.8360378173803814,3.362001898529965,0.0
Evaluation,129.26790070553162,-0.9782675450062215,0.0005642549431003064,2.621757209986377,3.1135722694361987,0.0
Evaluation,75.51957773712527,-0.9977228614636904,0.008328271427633092,7.771335886787268,3.304055834355192,0.0
Evaluation,76.17720423936218,-0.9976656995288649,0.008012840862922702,1.7791568000082776,3.296811408883519,3.524999999999947
Evaluation,71.89108206061644,-0.9992667475290269,0.0,1.7444182734652447,3.337977879284653,2.9799999999999587
Evaluation,75.53487258244067,-0.9520420540590508,0.019788151175921462,1.7483648597398067,3.237420136893082,3.659999999999944
Evaluation,79.24377436708905,-1.0,0.021864408614738,1.7476554354901959,3.2568411392423346,3.7049999999999432
Evaluation,87.47751216395002,0.8408679455805814,0.48686238452752656,1.7910543314551526,3.2526163022950016,0.0
Evaluation,110.33512380563621,0.44492967535898864,0.023805667046352102,1.8210219555220013,4.182505690388099,0.0
Evaluation,80.13519606612377,-0.9267960708522287,0.010607601610485766,1.746884137619878,3.222380425868686,3.329999999999951
Evaluation,76.3815854785493,-1.0,0.01630523061711246,1.4303776014287521,3.3326024275541934,3.5399999999999467
Evaluation,76.06228697642729,-1.0,0.01731360031230668,1.7235719960326643,3.3249004808137217,3.624999999999945
Evaluation,78.03299967177817,-1.0,0.017936036226420298,2.0564760539050755,3.251369649516027,3.3649999999999505
Evaluation,92.05966010511239,0.8093924626196811,0.4447671909903105,14.3989521212041,9.95794525541084,0.0
Evaluation,110.53234065295462,-0.4841100352558477,0.015858016447887317,1.6559970983765733,3.285508361667661,0.0
Evaluation,75.42689103967203,-1.0,0.017113853031750063,1.622692604207918,3.1869426698935768,3.7949999999999413
Evaluation,134.210317523965,0.06876334515772164,0.5009980121479719,14.865842435524089,0.8570910680445636,0.0
Evaluation,113.23841945791231,-0.7105496026554532,0.6111516158110596,1.6683254241207472,9.996495581013564,0.0
Evaluation,75.24735750475642,-1.0,0.022006978778062673,1.6833857512201713,3.0749034693263595,3.6849999999999437
Evaluation,126.82530381741384,0.2927848426442081,0.9429475550226254,14.671467729968162,0.23270028888868255,0.0
Evaluation,98.20986904166176,0.9014339141875469,0.03677064400845632,14.758522028070992,8.843938525792405,0.0
Evaluation,139.8393672537157,0.31397262808712645,0.7355398652295412,0.7138181086272197,0.3359480967046961,0.0
Evaluation,77.25978954007758,-1.0,0.01697889084726625,1.655072129086062,3.165036444370367,3.754999999999942
Evaluation,117.19206207527739,0.6170638251623233,0.2938952153006707,14.882418893834577,4.55423095051694,0.0
