Iteration,fy_speed_1,fy_dir_x,fy_dir_y,drop_time,clock_value,Obscured_Duration
Evaluation,119.7736,-0.99993885,0.01105904,0.9758,3.8205,4.404999999999928
Evaluation,125.75800908021631,-0.6331304202676724,0.7796910002727695,8.933382337608009,4.513744253250553,0.0
Evaluation,76.9982441072602,-0.08150221606826547,0.3337086111390219,2.2144289052447244,6.543795882193645,0.0
Evaluation,73.94881053189702,0.4439975445336497,0.9385527090157504,0.11152573444701207,9.922894436983055,0.0
Evaluation,113.22370567394017,0.223306320976562,0.007066305219717408,0.4413238906129533,5.295269136558053,0.0
Evaluation,97.99026802006789,-0.9066686735727691,0.9737555188414594,3.5450158383685038,0.997003701874926,0.0
Evaluation,70.0,-0.8661300795347875,0.0,14.9,10.0,0.0
Evaluation,121.67082113617673,-0.8828205098630978,0.0,0.1,1.7961236813197203,0.4750000000000003
Evaluation,129.61776822820696,-0.9880228480584083,0.9258573040861938,5.868028226518218,4.596530649501468,0.0
Evaluation,138.652272431433,-1.0,0.08983414784768204,2.0858649242855463,7.629729679046231,0.0
Evaluation,119.57745422610958,-0.9964075849846166,0.0031692216637568627,6.35828067550991,3.8290250288926844,0.0
Evaluation,118.60062862870726,-1.0,0.5682534286902657,0.6031232638640486,3.5023915920058792,0.0
Evaluation,133.1436097804372,-1.0,0.0006728509280217239,0.7338009875450182,3.8960210611183865,3.0249999999999577
Evaluation,84.63869851495517,-0.9999996024018262,0.012222600763844174,1.0948350721255424,3.8724360771413853,0.0
Evaluation,122.08482933703168,-0.9998714188798561,0.022828746653474535,1.140372566207217,3.6875357999111507,2.584999999999967
Evaluation,121.23790796831642,-0.7189954937466213,0.006523254780217152,0.6229979578874232,3.8375730394680923,3.619999999999945
Evaluation,121.7642344868215,-1.0,0.011343256164711987,1.3101253964732442,3.843028670116738,3.709999999999943
Evaluation,119.26743811169959,-1.0,0.09860209416672919,0.8130609664932831,3.8381974982794276,0.0
Evaluation,120.18869089094457,-1.0,0.0,1.123130920234652,3.7636806538335574,2.7049999999999645
Evaluation,121.15308837309973,-0.5171307067516835,0.014018274221688078,0.5129586559948083,3.9555128305262586,1.8099999999999834
Evaluation,124.39986028034339,-0.21542034475591976,0.016423585332603345,0.7119377665271158,3.8031721496780264,0.0
Evaluation,122.14722528448907,-0.977606856465927,0.010333871142145484,0.6877456803340951,3.8720490673153223,3.8749999999999396
Evaluation,115.49347421389132,-0.9710981612236192,0.011147402163420602,0.4984905071668203,3.924602717306062,0.0
Evaluation,120.5157628593131,-0.9588764932658002,0.011032949424558921,0.49037707030853084,3.8208369925262438,3.37999999999995
Evaluation,120.70620139635858,-0.9504133822216708,0.010273494614144998,0.9653784606453181,3.8059516462222622,4.30499999999993
Evaluation,120.30365066269982,-1.0,0.010619255305046253,1.0257860596548258,4.089406000302841,3.0449999999999573
Evaluation,119.60042991060985,-0.9445055742785149,0.012901559524223852,1.207570113237991,3.774853625919908,3.994999999999937
Evaluation,124.04656132738816,-1.0,0.0009191173974001653,0.5897739661566083,3.9245597164283064,0.0
Evaluation,120.01878544546612,-1.0,0.009020911665455142,1.1251441741312502,3.8152394522775213,3.909999999999939
Evaluation,134.84266240029135,-0.6958275699518293,0.0020575833695776046,0.5547655835234443,4.077760557609495,1.7699999999999843
Evaluation,119.92161267144584,-1.0,0.014464254021084111,0.9197479208079107,3.740430220066279,4.469999999999927
Evaluation,132.15570880636758,-1.0,0.0,1.2201778926917102,3.5038962091306822,0.6050000000000004
Evaluation,119.41714242842795,-1.0,0.017922819425580043,0.9530296688543729,3.8109820938580485,3.86499999999994
Evaluation,120.87347364501471,-1.0,0.010670105625917064,1.0145076461831295,3.560431802463647,3.199999999999954
Evaluation,119.52424443380775,-0.41331774386856346,0.015603671126262717,1.1992003269640505,3.7046349959825093,0.0
Evaluation,125.71574827395169,-0.3759184676591295,0.2971602019355028,8.76174674169279,2.861633327912045,0.0
Evaluation,120.63629471690427,-1.0,0.013824348065655745,0.9497953352066244,3.824566534715311,4.294999999999931
Evaluation,84.16669879421488,0.9500554584590652,0.6333452548099107,14.168999496396852,4.9952293419816245,0.0
Evaluation,132.19057312079104,-1.0,0.0,0.2480105216206688,4.222639944626759,0.0
Evaluation,139.6303054465693,-0.9069341123522365,0.04876554227016262,5.608545223769622,4.451046187110397,0.0
Evaluation,75.07576060683968,0.9554814762327959,0.504257654638017,2.2693364781048877,1.3606092114516175,0.0
Evaluation,134.88287711406548,-1.0,0.0,0.6382993377744228,3.715800627390584,2.689999999999965
Evaluation,119.89376077618516,-0.9389759018118323,0.012515758705266718,0.9134261775493778,3.773267724277972,4.474999999999927
Evaluation,135.5784478818421,-1.0,0.0025106775059186223,1.3245385084093106,4.006738585621269,2.4599999999999698
Evaluation,121.51178743948584,-0.937296872880551,0.010550865724247441,1.108979318578585,3.774037993433909,3.899999999999939
Evaluation,135.88948686495422,-0.048842600472299935,0.4851071636281731,14.11597638241128,7.581707057852112,0.0
Evaluation,75.4588243918329,0.2522172787794039,0.08314423960223617,13.54316386110481,0.10358252748770451,0.0
Evaluation,83.35857915268973,0.9536796860629777,0.9619539616912895,14.42713385176155,8.186952889230312,0.0
Evaluation,139.44092914517756,-0.9750022066317632,0.7811270492198361,0.9562705875649455,9.975144189935028,0.0
Evaluation,123.35808958433906,-1.0,0.01702837997855799,1.9210973244855745,4.091636335301755,2.0049999999999795
